prod_norm_name,prod_form_norm_name,code,prod_pack_1_2,prod_pack_1_size,origin,prod_d_norm_name,const
173,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,6.0,10.0,2.0,1000 мг,1
173,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,6.0,10.0,2.0,850 мг,1
173,ТАБЛЕТКИ С ПРОЛОНГИРОВАННЫМ ВЫСВОБОЖДЕНИЕМ,77,1.0,60.0,1.0,1000 мг,1
173,ТАБЛЕТКИ С ПРОЛОНГИРОВАННЫМ ВЫСВОБОЖДЕНИЕМ,77,2.0,15.0,1.0,500 мг,1
173,ТАБЛЕТКИ С ПРОЛОНГИРОВАННЫМ ВЫСВОБОЖДЕНИЕМ,77,2.0,15.0,1.0,750 мг,1
173,ТАБЛЕТКИ С ПРОЛОНГИРОВАННЫМ ВЫСВОБОЖДЕНИЕМ,77,6.0,10.0,1.0,500 мг,1
176,ТАБЛЕТКИ,77,4.0,7.0,2.0,10 мг + 80 мг,1
176,ТАБЛЕТКИ,77,4.0,7.0,2.0,5 мг + 40 мг,1
178,РАСТВОР ДЛЯ ИНЪЕКЦИЙ,77,10.0,0.4,1.0,4000 анти-Ха МЕ/0.4 мл,1
180,КАПСУЛЫ,77,3.0,10.0,2.0,10 мг + 10 мг,1
184,ТАБЛЕТКИ,77,1.0,20.0,2.0,100 мг,1
187,РАСТВОР ДЛЯ ВНУТРИВЕННОГО И ВНУТРИМЫШЕЧНОГО ВВЕДЕНИЯ,77,10.0,2.0,2.0,500 мг/мл,1
187,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,2.0,10.0,1.0,500 мг,1
188,РАСТВОР ДЛЯ ПОДКОЖНОГО ВВЕДЕНИЯ,77,5.0,300.0,2.0,100 ЕД/мл,1
189,ТАБЛЕТКИ ПОКРЫТЫЕ КИШЕЧНОРАСТВОРИМОЙ ОБОЛОЧКОЙ,77,2.0,10.0,2.0,НЕ УКАЗАНО,1
189,ТАБЛЕТКИ ПОКРЫТЫЕ КИШЕЧНОРАСТВОРИМОЙ ОБОЛОЧКОЙ,77,8.0,10.0,2.0,НЕ УКАЗАНО,1
192,ТАБЛЕТКИ,77,2.0,14.0,2.0,12.5 мг + 80 мг,1
192,ТАБЛЕТКИ,77,3.0,10.0,2.0,12.5 мг + 80 мг,1
192,ТАБЛЕТКИ,77,4.0,7.0,2.0,12.5 мг + 40 мг,1
192,ТАБЛЕТКИ,77,7.0,14.0,2.0,12.5 мг + 40 мг,1
192,ТАБЛЕТКИ,77,7.0,14.0,2.0,12.5 мг + 80 мг,1
192,ТАБЛЕТКИ,77,9.0,10.0,2.0,12.5 мг + 80 мг,1
192,ТАБЛЕТКИ,77,12.0,7.0,2.0,12.5 мг + 40 мг,1
197,РАСТВОР ДЛЯ ПОДКОЖНОГО ВВЕДЕНИЯ,77,3.0,450.0,2.0,300 ЕД/мл,1
197,РАСТВОР ДЛЯ ПОДКОЖНОГО ВВЕДЕНИЯ,77,5.0,450.0,1.0,300 ЕД/мл,1
204,КАПСУЛЫ,77,6.0,10.0,2.0,60 мг+300 мг,1
208,ТАБЛЕТКИ ПОКРЫТЫЕ ОБОЛОЧКОЙ,77,5.0,10.0,2.0,135 мг,1
215,ГЕЛЬ ДЛЯ НАРУЖНОГО ПРИМЕНЕНИЯ,77,1.0,40.0,1.0,2 %,1
215,КАПСУЛЫ,77,1.0,100.0,1.0,300 мг,1
215,КАПСУЛЫ,77,5.0,10.0,1.0,300 мг,1
218,СИРОП,77,1.0,100.0,2.0,1 мкг/мл,1
218,ТАБЛЕТКИ,77,5.0,10.0,2.0,0.02 мг,1
219,ГЕЛЬ ДЛЯ НАРУЖНОГО ПРИМЕНЕНИЯ,77,1.0,30.0,1.0,2.5 %,1
219,ГЕЛЬ ДЛЯ НАРУЖНОГО ПРИМЕНЕНИЯ,77,1.0,30.0,2.0,2.5 %,1
219,ГЕЛЬ ДЛЯ НАРУЖНОГО ПРИМЕНЕНИЯ,77,1.0,100.0,1.0,2.5 %,1
219,ГРАНУЛЫ ДЛЯ ПРИГОТОВЛЕНИЯ РАСТВОРА ДЛЯ ПРИЕМА ВНУТРЬ,77,12.0,1.0,2.0,40 мг,1
219,РАСТВОР ДЛЯ ВНУТРИВЕННОГО И ВНУТРИМЫШЕЧНОГО ВВЕДЕНИЯ,77,5.0,2.0,2.0,50 мг/мл,1
219,РАСТВОР ДЛЯ ВНУТРИВЕННОГО И ВНУТРИМЫШЕЧНОГО ВВЕДЕНИЯ,77,10.0,2.0,1.0,50 мг/мл,1
219,РАСТВОР ДЛЯ ПОЛОСКАНИЯ,77,1.0,200.0,1.0,16 мг/мл,1
219,СУППОЗИТОРИИ РЕКТАЛЬНЫЕ,77,2.0,6.0,2.0,100 мг,1
219,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,1.0,20.0,1.0,100 мг,1
219,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,2.0,10.0,1.0,100 мг,1
219,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,2.0,10.0,2.0,100 мг,1
222,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,18.0,10.0,2.0,250 мг,1
223,МАЗЬ ДЛЯ НАРУЖНОГО ПРИМЕНЕНИЯ,77,1.0,30.0,1.0,10 %,1
223,МАЗЬ ДЛЯ НАРУЖНОГО ПРИМЕНЕНИЯ,77,1.0,40.0,2.0,10 %,1
223,СУППОЗИТОРИИ РЕКТАЛЬНЫЕ,77,1.0,6.0,2.0,100 мг,1
223,СУППОЗИТОРИИ РЕКТАЛЬНЫЕ,77,1.0,6.0,2.0,50 мг,1
223,СУППОЗИТОРИИ РЕКТАЛЬНЫЕ,77,2.0,5.0,1.0,100 мг,1
223,СУППОЗИТОРИИ РЕКТАЛЬНЫЕ,77,2.0,5.0,1.0,50 мг,1
227,ТАБЛЕТКИ,77,3.0,10.0,2.0,1 мг,1
228,ТАБЛЕТКИ,77,2.0,10.0,1.0,50 мг + 250 мг + 150 мг,1
230,РАСТВОР ДЛЯ ВНУТРИВЕННОГО И ВНУТРИМЫШЕЧНОГО ВВЕДЕНИЯ,77,5.0,5.0,2.0,500 мг/мл+2 мг/мл+0.02 мг/мл,1
232,ГЕЛЬ ДЛЯ НАРУЖНОГО ПРИМЕНЕНИЯ,77,1.0,20.0,1.0,1 %,1
232,ГЕЛЬ ДЛЯ НАРУЖНОГО ПРИМЕНЕНИЯ,77,1.0,100.0,2.0,5 %,1
232,КАПЛИ ГЛАЗНЫЕ,77,1.0,5.0,1.0,0.1 %,1
232,КАПСУЛЫ С МОДИФИЦИРОВАННЫМ ВЫСВОБОЖДЕНИЕМ,77,2.0,10.0,2.0,75 мг,1
232,МАЗЬ ДЛЯ НАРУЖНОГО ПРИМЕНЕНИЯ,77,1.0,30.0,1.0,1 %,1
232,РАСТВОР ДЛЯ ВНУТРИМЫШЕЧНОГО ВВЕДЕНИЯ,77,10.0,3.0,1.0,25 мг/мл,1
232,ТАБЛЕТКИ ПОКРЫТЫЕ КИШЕЧНОРАСТВОРИМОЙ ОБОЛОЧКОЙ,77,3.0,10.0,2.0,25 мг,1
232,ТАБЛЕТКИ ПРОЛОНГИРОВАННОГО ДЕЙСТВИЯ ПОКРЫТЫЕ КИШЕЧНОРАСТВОРИМОЙ ОБОЛОЧКОЙ,77,2.0,10.0,1.0,100 мг,1
234,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,2.0,15.0,1.0,800 мг,1
234,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,6.0,10.0,1.0,200 мг,1
235,СПРЕЙ ДЛЯ МЕСТНОГО И НАРУЖНОГО ПРИМЕНЕНИЯ ДОЗИРОВАННЫЙ,77,1.0,650.0,2.0,4.6 мг/доза,1
236,ТАБЛЕТКИ ДИСПЕРГИРУЕМЫЕ В ПОЛОСТИ РТА,77,1.0,10.0,2.0,5 мг,1
236,ТАБЛЕТКИ ДИСПЕРГИРУЕМЫЕ В ПОЛОСТИ РТА,77,3.0,10.0,2.0,5 мг,1
236,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,1.0,10.0,1.0,5 мг,1
237,ГЕЛЬ ДЛЯ НАРУЖНОГО ПРИМЕНЕНИЯ,77,1.0,30.0,1.0,1 %,1
237,РАСТВОР ДЛЯ ВНУТРИМЫШЕЧНОГО ВВЕДЕНИЯ,77,3.0,2.5,1.0,6 мг/мл,1
237,РАСТВОР ДЛЯ ВНУТРИМЫШЕЧНОГО ВВЕДЕНИЯ,77,5.0,1.5,2.0,10 мг/мл,1
237,РАСТВОР ДЛЯ ВНУТРИМЫШЕЧНОГО ВВЕДЕНИЯ,77,10.0,1.5,1.0,10 мг/мл,1
237,РАСТВОР ДЛЯ ВНУТРИМЫШЕЧНОГО ВВЕДЕНИЯ,77,10.0,2.5,1.0,6 мг/мл,1
237,СУППОЗИТОРИИ РЕКТАЛЬНЫЕ,77,2.0,3.0,1.0,15 мг,1
237,ТАБЛЕТКИ,77,1.0,10.0,1.0,15 мг,1
237,ТАБЛЕТКИ,77,1.0,20.0,1.0,15 мг,1
239,ТАБЛЕТКИ,77,1.0,30.0,1.0,100 мг,1
239,ТАБЛЕТКИ,77,1.0,30.0,2.0,100 мг,1
239,ТАБЛЕТКИ,77,3.0,10.0,2.0,100 мг,1
239,ТАБЛЕТКИ,77,3.0,10.0,2.0,50 мг,1
239,ТАБЛЕТКИ ПРОЛОНГИРОВАННОГО ДЕЙСТВИЯ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,3.0,10.0,1.0,50 мг,1
242,ТАБЛЕТКИ,77,1.0,30.0,1.0,10 мг,1
242,ТАБЛЕТКИ,77,2.0,10.0,1.0,10 мг,1
242,ТАБЛЕТКИ,77,2.0,10.0,1.0,20 мг,1
242,ТАБЛЕТКИ,77,2.0,14.0,1.0,20 мг,1
242,ТАБЛЕТКИ,77,3.0,10.0,1.0,5 мг,1
242,ТАБЛЕТКИ,77,4.0,14.0,1.0,20 мг,1
243,ТАБЛЕТКИ,77,1.0,10.0,2.0,НЕ УКАЗАНО,1
245,ПОРОШОК ДЛЯ ПРИГОТОВЛЕНИЯ РАСТВОРА ДЛЯ ВНУТРИВЕННОГО ВВЕДЕНИЯ,77,5.0,1200.0,2.0,1000 мг + 200 мг,1
245,ПОРОШОК ДЛЯ ПРИГОТОВЛЕНИЯ СУСПЕНЗИИ ДЛЯ ПРИЕМА ВНУТРЬ,77,1.0,7.7,2.0,200 мг + 28.5 мг/5 мл,1
245,ПОРОШОК ДЛЯ ПРИГОТОВЛЕНИЯ СУСПЕНЗИИ ДЛЯ ПРИЕМА ВНУТРЬ,77,1.0,17.5,2.0,400 мг + 57 мг/5 мл,1
245,ПОРОШОК ДЛЯ ПРИГОТОВЛЕНИЯ СУСПЕНЗИИ ДЛЯ ПРИЕМА ВНУТРЬ,77,1.0,25.0,2.0,125 мг + 31.25 мг/5 мл,1
245,ПОРОШОК ДЛЯ ПРИГОТОВЛЕНИЯ СУСПЕНЗИИ ДЛЯ ПРИЕМА ВНУТРЬ,77,1.0,35.0,2.0,400 мг + 57 мг/5 мл,1
245,ТАБЛЕТКИ ДИСПЕРГИРУЕМЫЕ,77,2.0,7.0,1.0,500 мг + 125 мг,1
245,ТАБЛЕТКИ ДИСПЕРГИРУЕМЫЕ,77,2.0,7.0,1.0,875 мг + 125 мг,1
245,ТАБЛЕТКИ ДИСПЕРГИРУЕМЫЕ,77,4.0,5.0,2.0,250 мг + 62.5 мг,1
245,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,1.0,15.0,1.0,500 мг + 125 мг,1
247,ТАБЛЕТКИ,77,2.0,10.0,2.0,2 мг,1
247,ТАБЛЕТКИ,77,3.0,10.0,2.0,2 мг,1
247,ТАБЛЕТКИ,77,3.0,10.0,2.0,5 мг,1
248,КАПСУЛЫ,77,1.0,10.0,2.0,НЕ УКАЗАНО,1
248,ТАБЛЕТКИ ПОКРЫТЫЕ ОБОЛОЧКОЙ,77,2.0,10.0,2.0,НЕ УКАЗАНО,1
249,ТАБЛЕТКИ,77,1.0,4.0,2.0,70 мг,1
249,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,2.0,4.0,2.0,70 мг,1
249,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,3.0,4.0,2.0,70 мг,1
252,ТАБЛЕТКИ,77,3.0,10.0,1.0,10 мг,1
253,КАПСУЛЫ КИШЕЧНОРАСТВОРИМЫЕ,77,4.0,7.0,1.0,40 мг,1
253,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,1.0,14.0,2.0,20 мг,1
254,КРЕМ ДЛЯ НАРУЖНОГО ПРИМЕНЕНИЯ,77,1.0,15.0,1.0,0.1 %,1
254,КРЕМ ДЛЯ НАРУЖНОГО ПРИМЕНЕНИЯ,77,1.0,30.0,1.0,0.1 %,1
254,СПРЕЙ НАЗАЛЬНЫЙ,77,1.0,60.0,2.0,50 мкг/доза,1
255,СИРОП,77,1.0,150.0,2.0,10 мг/мл,1
255,ТАБЛЕТКИ ЖЕВАТЕЛЬНЫЕ,77,9.0,10.0,2.0,100 мг,1
256,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,1.0,30.0,1.0,5 мг,1
256,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,2.0,15.0,1.0,20 мг,1
256,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,3.0,10.0,2.0,20 мг,1
256,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,3.0,10.0,2.0,5 мг,1
256,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,4.0,7.0,2.0,10 мг,1
256,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,4.0,7.0,2.0,20 мг,1
256,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,4.0,7.0,2.0,40 мг,1
256,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,4.0,7.0,2.0,5 мг,1
256,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,9.0,10.0,2.0,5 мг,1
257,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,1.0,100.0,2.0,10 мг,1
258,ЛИОФИЛИЗАТ ДЛЯ ПРИГОТОВЛЕНИЯ РАСТВОРА ДЛЯ ИНФУЗИЙ,77,1.0,3.4,2.0,200 мг,1
259,КАПСУЛЫ,77,1.0,10.0,2.0,3.5 мг,1
259,КАПСУЛЫ,77,3.0,10.0,2.0,3.5 мг,1
261,ТАБЛЕТКИ,77,10.0,10.0,2.0,250 мг,1
263,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,1.0,10.0,2.0,400 мг,1
264,ТАБЛЕТКИ,77,10.0,10.0,2.0,250 мг + 25 мг,1
266,ПОРОШОК ДЛЯ ИНГАЛЯЦИЙ ДОЗИРОВАННЫЙ,77,1.0,100.0,2.0,200 мкг/доза,1
267,ТАБЛЕТКИ,77,1.0,20.0,1.0,5 мг,1
267,ТАБЛЕТКИ,77,2.0,10.0,2.0,2.5 мг,1
270,КАПЛИ ГЛАЗНЫЕ,77,1.0,10.0,1.0,0.3 %,1
270,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,1.0,10.0,1.0,250 мг,1
270,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,1.0,10.0,2.0,250 мг,1
273,ТАБЛЕТКИ,77,2.0,10.0,2.0,12.5 мг + 20 мг,1
273,ТАБЛЕТКИ,77,6.0,10.0,1.0,12.5 мг + 10 мг,1
273,ТАБЛЕТКИ,77,6.0,10.0,2.0,12.5 мг + 20 мг,1
274,ГЕЛЬ ДЛЯ НАРУЖНОГО ПРИМЕНЕНИЯ,77,1.0,15.0,2.0,1 %,1
274,КРЕМ ДЛЯ НАРУЖНОГО ПРИМЕНЕНИЯ,77,1.0,15.0,2.0,1 %,1
274,МАЗЬ ДЛЯ НАРУЖНОГО ПРИМЕНЕНИЯ,77,1.0,15.0,1.0,1 %,1
274,СПРЕЙ ДЛЯ НАРУЖНОГО ПРИМЕНЕНИЯ,77,1.0,30.0,2.0,1 %,1
274,ТАБЛЕТКИ,77,2.0,7.0,1.0,250 мг,1
274,ТАБЛЕТКИ,77,3.0,10.0,1.0,250 мг,1
275,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,2.0,8.0,2.0,400 мг,1
276,КАПСУЛЫ,77,3.0,10.0,2.0,НЕ УКАЗАНО,1
276,ТАБЛЕТКИ ЖЕВАТЕЛЬНЫЕ ДЛЯ ДЕТЕЙ [БАНАНОВЫЕ],77,1.0,30.0,1.0,НЕ УКАЗАНО,1
276,ТАБЛЕТКИ ЖЕВАТЕЛЬНЫЕ ДЛЯ ДЕТЕЙ [ВИШНЕВЫЕ],77,1.0,30.0,1.0,НЕ УКАЗАНО,1
276,ТАБЛЕТКИ ПОКРЫТЫЕ ОБОЛОЧКОЙ,77,1.0,30.0,1.0,НЕ УКАЗАНО,1
276,ТАБЛЕТКИ ПОКРЫТЫЕ ОБОЛОЧКОЙ,77,3.0,10.0,1.0,НЕ УКАЗАНО,1
276,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,1.0,30.0,1.0,НЕ УКАЗАНО,1
276,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,1.0,365.0,1.0,НЕ УКАЗАНО,1
276,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,5.0,20.0,2.0,НЕ УКАЗАНО,1
276,ТАБЛЕТКИ ШИПУЧИЕ СО ВКУСОМ АПЕЛЬСИНА,77,1.0,15.0,2.0,НЕ УКАЗАНО,1
277,КРЕМ ДЛЯ НАРУЖНОГО ПРИМЕНЕНИЯ,77,1.0,15.0,2.0,0.05 %,1
277,КРЕМ ДЛЯ НАРУЖНОГО ПРИМЕНЕНИЯ,77,1.0,30.0,2.0,0.05 %,1
277,КРЕМ ДЛЯ НАРУЖНОГО ПРИМЕНЕНИЯ,77,1.0,40.0,2.0,0.05 %,1
277,МАЗЬ ДЛЯ НАРУЖНОГО ПРИМЕНЕНИЯ,77,1.0,15.0,2.0,0.05 %,1
277,МАЗЬ ДЛЯ НАРУЖНОГО ПРИМЕНЕНИЯ,77,1.0,15.0,2.0,0.1 %,1
277,МАЗЬ ДЛЯ НАРУЖНОГО ПРИМЕНЕНИЯ,77,1.0,30.0,2.0,0.05 %,1
277,МАЗЬ ДЛЯ НАРУЖНОГО ПРИМЕНЕНИЯ,77,1.0,40.0,2.0,0.05 %,1
277,СПРЕЙ ДЛЯ НАРУЖНОГО ПРИМЕНЕНИЯ,77,1.0,20.0,2.0,0.05 %,1
277,СПРЕЙ ДЛЯ НАРУЖНОГО ПРИМЕНЕНИЯ,77,1.0,50.0,2.0,0.05 %,1
278,КАПСУЛЫ,77,2.0,10.0,1.0,50 мг,1
279,КАПСУЛЫ,77,2.0,7.0,1.0,250 мг,1
279,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,1.0,10.0,2.0,250 мг,1
279,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,2.0,7.0,2.0,500 мг,1
279,ТАБЛЕТКИ С ПРОЛОНГИРОВАННЫМ ВЫСВОБОЖДЕНИЕМ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,1.0,5.0,2.0,500 мг,1
279,ТАБЛЕТКИ С ПРОЛОНГИРОВАННЫМ ВЫСВОБОЖДЕНИЕМ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,1.0,7.0,1.0,500 мг,1
282,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,2.0,10.0,1.0,2 мг,1
284,ТАБЛЕТКИ ЖЕВАТЕЛЬНЫЕ,77,2.0,10.0,2.0,500 мг,1
285,СИРОП,77,1.0,200.0,2.0,7.5 мг/5 мл,1
285,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,1.0,10.0,2.0,50 мг,1
285,ТАБЛЕТКИ С МОДИФИЦИРОВАННЫМ ВЫСВОБОЖДЕНИЕМ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,1.0,10.0,2.0,20 мг,1
285,ТАБЛЕТКИ С МОДИФИЦИРОВАННЫМ ВЫСВОБОЖДЕНИЕМ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,1.0,10.0,2.0,50 мг,1
286,ТАБЛЕТКИ,77,3.0,10.0,2.0,25 мг + 5 мг,1
287,СУСПЕНЗИЯ ДЛЯ ИНЪЕКЦИЙ,77,5.0,1.0,2.0,40 мг/мл,1
288,ТАБЛЕТКИ,77,1.0,28.0,2.0,НЕ УКАЗАНО,1
289,ЛИОФИЛИЗАТ ДЛЯ ПРИГОТОВЛЕНИЯ РАСТВОРА ДЛЯ ВНУТРИВЕННОГО ВВЕДЕНИЯ,77,1.0,40.0,2.0,40 мг,1
289,ТАБЛЕТКИ КИШЕЧНОРАСТВОРИМЫЕ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,3.0,10.0,2.0,40 мг,1
289,ТАБЛЕТКИ КИШЕЧНОРАСТВОРИМЫЕ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,4.0,7.0,1.0,40 мг,1
289,ТАБЛЕТКИ КИШЕЧНОРАСТВОРИМЫЕ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,4.0,14.0,1.0,40 мг,1
289,ТАБЛЕТКИ КИШЕЧНОРАСТВОРИМЫЕ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,4.0,14.0,2.0,40 мг,1
289,ТАБЛЕТКИ ПОКРЫТЫЕ КИШЕЧНОРАСТВОРИМОЙ ОБОЛОЧКОЙ,77,2.0,14.0,2.0,40 мг,1
290,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,1.0,10.0,2.0,400 мг,1
291,КАПСУЛЫ,77,2.0,10.0,1.0,25000 Ед,1
291,КАПСУЛЫ,77,4.0,10.0,1.0,25000 Ед,1
291,КАПСУЛЫ,77,5.0,10.0,1.0,10000 ЕД,1
291,КАПСУЛЫ,77,5.0,10.0,1.0,25000 Ед,1
291,КАПСУЛЫ,77,10.0,10.0,1.0,10000 ЕД,1
291,ТАБЛЕТКИ ПОКРЫТЫЕ КИШЕЧНОРАСТВОРИМОЙ ОБОЛОЧКОЙ,77,2.0,10.0,1.0,НЕ УКАЗАНО,1
292,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,4.0,7.0,2.0,10 мг,1
293,ТАБЛЕТКИ ДИСПЕРГИРУЕМЫЕ В ПОЛОСТИ РТА,77,8.0,7.0,2.0,10 мг,1
293,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,3.0,10.0,1.0,10 мг,1
293,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,4.0,7.0,1.0,10 мг,1
293,"ТАБЛЕТКИ, ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ",77,4.0,14.0,2.0,10 мг,1
295,КАПСУЛЫ КИШЕЧНОРАСТВОРИМЫЕ,77,2.0,7.0,1.0,20 мг,1
295,КАПСУЛЫ КИШЕЧНОРАСТВОРИМЫЕ,77,4.0,7.0,1.0,20 мг,1
295,ТАБЛЕТКИ ПОКРЫТЫЕ КИШЕЧНОРАСТВОРИМОЙ ОБОЛОЧКОЙ,77,2.0,14.0,2.0,10 мг,1
298,КАПСУЛЫ КИШЕЧНОРАСТВОРИМЫЕ,77,2.0,7.0,2.0,20 мг,1
298,КАПСУЛЫ КИШЕЧНОРАСТВОРИМЫЕ,77,4.0,7.0,2.0,40 мг,1
298,ПЕЛЛЕТЫ ПОКРЫТЫЕ КИШЕЧНОРАСТВОРИМОЙ ОБОЛОЧКОЙ И ГРАНУЛЫ ДЛЯ ПРИГОТОВЛЕНИЯ СУСПЕНЗИИ ДЛЯ ПРИЕМА ВНУТРЬ,77,28.0,3.042,2.0,10 мг,1
299,СПРЕЙ ДЛЯ ПРИЕМА ВНУТРЬ ДОЗИРОВАННЫЙ,77,1.0,32.0,1.0,"12,5 мг/доза",1
299,ТАБЛЕТКИ ДИСПЕРГИРУЕМЫЕ В ПОЛОСТИ РТА,77,1.0,4.0,2.0,100 мг,1
299,ТАБЛЕТКИ ДИСПЕРГИРУЕМЫЕ В ПОЛОСТИ РТА,77,1.0,4.0,2.0,50 мг,1
299,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,1.0,1.0,1.0,50 мг,1
299,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,1.0,4.0,1.0,100 мг,1
299,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,1.0,4.0,2.0,50 мг,1
299,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,1.0,10.0,1.0,100 мг,1
299,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,1.0,10.0,1.0,50 мг,1
299,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,1.0,15.0,1.0,100 мг,1
299,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,2.0,10.0,1.0,100 мг,1
